RowId,Source,SourceKey,ItemName,Price,Barcode,OldCategory,Category,BaseProductPosName,Status,Edited,DeletedReason,MergeTargetRowId,MergeTransferredBarcodes,MergeTargetBarcodeBefore,MergeTargetBarcodeAfter,MergeActionTimestamp,ReviewReason
row-576,odin,debug-source-00576,Chocolate Cake with Vanilla Icing and Chocolate Ch,3.75,DBG00000460,Desserts/Snacks,Trayed Desserts,ChocCakeVnllIcn,pos_ready,false,,,,,,,
row-577,odin,debug-source-00577,"Chicken, Spinach, and Strawberry Sa",7.00,DBG00000574,Transit,,,deleted,false,operator deleted,,,,,,
row-578,odin,debug-source-00578,New-York Style Cheesecake,3.75,DBG00000575,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-579,odin,debug-source-00579,Teriyaki Noodle Salad,4.50,DBG00000576,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-580,odin,debug-source-00580,Assorted Gelatin with Whipped Cream,2.75,DBG00000577,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-581,odin,debug-source-00581,Turkey and Cheddar Croissant,4.50,DBG00000449,Sandwiches,Transit Entree,Turkey Chd Croi,pos_ready,false,,,,,,,
row-582,odin,debug-source-00582,Ham and Cheddar on Kaiser Roll,4.50,DBG00000435,Sandwiches,Transit Entree,HamChddrOnKsrRo,pos_ready,false,,,,,,,
row-583,odin,debug-source-00583,Beef Chili,2.99,DBG00000408,Soups and Ladles,Soups,Beef Chili,pos_ready,false,,,,,,,
row-584,odin,debug-source-00584,Ham and Swiss Croissant,4.25,DBG00000578,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-585,odin,debug-source-00585,Sausage and Cheese Biscuit,3.75,DBG00000579,Breakfast,,,deleted,false,operator deleted,,,,,,
row-586,odin,debug-source-00586,Garlic-Roasted Broccoli,2.70,DBG00000580,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-587,odin,debug-source-00587,Ham and Provolone Croissant,4.25,DBG00000581,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-588,odin,debug-source-00588,Grilled Ham and Cheese,4.25,DBG00000582,Entrees,,,deleted,false,operator deleted,,,,,,
row-589,odin,debug-source-00589,Cinnamon-Sugar Soft Pretzels,3.50,DBG00000392,Snacks,Plated Sides,CinSgrSoftPrtzl,pos_ready,false,,,,,,,
row-590,odin,debug-source-00590,Bang Bang Sauce,0.00,DBG00000583,Misc,,,deleted,false,operator deleted,,,,,,
row-591,odin,debug-source-00591,Ranch Chef's Salad Wrap,3.25,DBG00000584,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-592,odin,debug-source-00592,Bang Bang Shrimp Bowl,7.10,DBG00000303,Entrees,Plated Entree,BangBangShrmpBo,pos_ready,false,,,,,,,
row-593,odin,debug-source-00593,Bang Bang Tofu Rice Bowl,6.10,DBG00000306,Entrees,Plated Entree,BangBangTofuRic,pos_ready,false,,,,,,,
row-594,odin,debug-source-00594,Sweet Potato Fries,2.70,DBG00000585,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-595,odin,debug-source-00595,Fajita Vegetables,2.70,DBG00000586,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-596,odin,debug-source-00596,Flour Tortillas (6 inch),0.00,DBG00000587,Bread,,,deleted,false,operator deleted,,,,,,
row-597,odin,debug-source-00597,Mexican Rice,2.70,DBG00000588,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-598,odin,debug-source-00598,Roasted Broccoli,2.70,DBG00000589,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-599,odin,debug-source-00599,Meatballs with Marinara,5.05,DBG00000355,Entrees,Plated Entree,MtbllsMrnr,pos_ready,false,,,,,,,
row-600,odin,debug-source-00600,Chicken Tortilla Soup (GF),2.99,DBG00000411,Soups and Ladles,Soups,ChkTrtllSoupGf,pos_ready,false,,,,,,,
row-601,odin,debug-source-00601,Chocolate Tiramisu,3.75,DBG00000590,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-602,odin,debug-source-00602,Lemonade Iced Tea,2.75,DBG00000220,Beverages,House-made Beverages,LemonadeIcedTea,pos_ready,false,,,,,,,
row-603,odin,debug-source-00603,Turkey and Cheddar Pinwheel,3.25,DBG00000591,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-604,odin,debug-source-00604,Chocolate Pretzels,2.25,DBG00000592,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-605,odin,debug-source-00605,Lemon-Herb Orzo,2.70,DBG00000593,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-606,odin,debug-source-00606,Fried Pesto Chicken Sandwich,4.25,DBG00000594,Entrees,,,deleted,false,operator deleted,,,,,,
row-607,odin,debug-source-00607,Ham and Cheddar Croissant,4.50,DBG00000212,Breakfast,Breakfast,Ham Chd Croi,pos_ready,false,,,,,,,
row-608,odin,debug-source-00608,Macaroni and Cheese Pizza,4.75,DBG00000350,Entrees,Plated Entree,Mac Chz Pizza,pos_ready,false,,,,,,,
row-609,odin,debug-source-00609,Chipotle Chicken and Bacon Sandwich,4.75,DBG00000595,Entrees,,,deleted,false,operator deleted,,,,,,
row-610,odin,debug-source-00610,Lemonade with Strawberry Popping Pearls,3.75,DBG00000221,Beverages,House-made Beverages,LmndStrwPppngPr,pos_ready,false,,,,,,,
row-611,odin,debug-source-00611,Mardi Gras King Cake,3.50,DBG00000464,Desserts/Snacks,Trayed Desserts,MrdGrasKingCake,pos_ready,false,,,,,,,
row-612,odin,debug-source-00612,Cuban Mojo Pulled Pork,5.05,DBG00000596,Entrees,,,deleted,false,operator deleted,,,,,,
row-613,odin,debug-source-00613,House-Made Ranch Chip,2.00,DBG00000277,Desserts/Snacks,Packaged Snacks,HsMadeRnchChip,pos_ready,false,,,,,,,
row-614,odin,debug-source-00614,Beef Lasagna,5.05,DBG00000597,Entrees,,,deleted,false,operator deleted,,,,,,
row-615,odin,debug-source-00615,Creamy Tomato-Basil Soup,2.99,DBG00000598,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-616,odin,debug-source-00616,Chocolate Oreo® Cake with Vanilla Frosting,3.75,DBG00000599,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-617,odin,debug-source-00617,Vegetarian Egg Rolls,1.00,DBG00000600,Bread,,,deleted,false,operator deleted,,,,,,
row-618,odin,debug-source-00618,Mozzarella Sticks with Marinara Sauce,4.50,DBG00000356,Salads and Sides,Plated Entree,MozzStcksMrnrSc,pos_ready,false,,,,,,,
row-619,odin,debug-source-00619,Roasted Button Mushrooms,2.70,DBG00000601,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-620,odin,debug-source-00620,House-Made Honey Granola,0.30,DBG00000602,Misc,,,deleted,false,operator deleted,,,,,,
row-621,odin,debug-source-00621,Turkey and Cheese Slider,4.25,DBG00000603,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-622,odin,debug-source-00622,Broccoli-Cheddar Soup,2.99,DBG00000407,Soups and Ladles,Rice Bowls,,deleted,false,merged into row-20,row-20,DBG00000407,DBG00000020,"DBG00000020,DBG00000407",2026-07-19T00:00:00,duplicate name; barcode transferred to row-20
row-623,odin,debug-source-00623,Barbecue Buffalo Sauce,0.00,DBG00000604,Misc,,,deleted,false,operator deleted,,,,,,
row-624,odin,debug-source-00624,BBQ Pulled Pork,5.05,DBG00000310,Entrees,Plated Entree,Bbq Pulled Pork,pos_ready,false,,,,,,,
row-625,odin,debug-source-00625,Hashbrowns,2.00,DBG00000213,Breakfast,Breakfast,Hashbrowns,pos_ready,false,,,,,,,
row-626,odin,debug-source-00626,Three-Cheese Broccoli and Rice Casserole,5.05,DBG00000384,Entrees,Plated Entree,ThrChzBrcclRice,pos_ready,false,,,,,,,
row-627,odin,debug-source-00627,Bang Bang Tofu,5.05,"DBG00000304,DBG00000305",Entrees,Plated Entree,Bang Bang Tofu,pos_ready,true,,,,,,,
row-628,odin,debug-source-00628,Turkey and Provolone Croissant,4.25,DBG00000451,Sandwiches,Transit Entree,TP Croi,pos_ready,false,,,,,,,
row-629,odin,debug-source-00629,Blueberry Muffin Trifle,3.75,DBG00000259,Snacks,Packaged Snacks,BlbrryMffnTrfl,pos_ready,false,,,,,,,
row-630,odin,debug-source-00630,Nashville Hot Chicken Sandwich,4.75,DBG00000359,Entrees,Plated Entree,NshvHotSndSand,pos_ready,false,,,,,,,
row-631,odin,debug-source-00631,House-Roasted Turkey,5.05,DBG00000346,Entrees,Plated Entree,House Ro Turkey,pos_ready,false,,,,,,,
row-632,odin,debug-source-00632,Honey-Ginger Chicken Thighs,5.05,DBG00000605,Entrees,,,deleted,false,operator deleted,,,,,,
row-633,odin,debug-source-00633,Cookie Sandwich,2.50,DBG00000463,Desserts/Snacks,Trayed Desserts,Cookie Sand,pos_ready,false,,,,,,,
row-634,odin,debug-source-00634,Frozen Grapes,2.75,DBG00000272,Snacks,Packaged Snacks,Frozen Grapes,pos_ready,false,,,,,,,
row-635,odin,debug-source-00635,Cherry and Pineapple Fruit Punch,3.50,DBG00000606,Beverages,,,deleted,false,operator deleted,,,,,,
row-636,odin,debug-source-00636,Turkey and Swiss Pinwheel,4.50,DBG00000452,Sandwiches,Transit Entree,TrkySwssPnwhl,pos_ready,false,,,,,,,
row-637,odin,debug-source-00637,Peas and Carrots,2.70,DBG00000607,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-638,odin,debug-source-00638,Steamed Corn,2.70,DBG00000405,Salads and Sides,Plated Sides,St Corn,pos_ready,false,,,,,,,
row-639,odin,debug-source-00639,Black Beans,2.70,DBG00000608,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-640,odin,debug-source-00640,Steamed Mixed Vegetables,2.70,DBG00000609,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-641,odin,debug-source-00641,Sweet and Sour Chicken,5.05,DBG00000382,Entrees,Plated Entree,,deleted,false,merged into row-136,row-136,DBG00000382,DBG00000135,"DBG00000135,DBG00000382",2026-07-19T00:00:00,duplicate name; barcode transferred to row-136
row-642,odin,debug-source-00642,Chickpea Salad,7.00,DBG00000610,Transit,,,deleted,false,operator deleted,,,,,,
row-643,odin,debug-source-00643,Honey-Glazed Ham,5.05,DBG00000611,Entrees,,,deleted,false,operator deleted,,,,,,
row-644,odin,debug-source-00644,Roasted Brussels Sprouts,2.70,DBG00000398,Salads and Sides,Plated Sides,RstdBrsslsSprts,pos_ready,false,,,,,,,
row-645,odin,debug-source-00645,Roasted Garlic Green Beans,2.70,DBG00000612,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-646,odin,debug-source-00646,Spinach and Artichoke-Stuffed Porto,5.05,DBG00000613,Entrees,,,deleted,false,operator deleted,,,,,,
row-647,odin,debug-source-00647,Steamed Broccoli and Cauliflower,2.70,DBG00000404,Salads and Sides,Plated Sides,StmdBrcclClflwr,pos_ready,false,,,,,,,
row-648,odin,debug-source-00648,Steamed Carrots,2.70,DBG00000614,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-649,odin,debug-source-00649,Bacon Cheeseburgers,4.75,DBG00000298,Entrees,Plated Entree,,deleted,false,merged into row-9,row-9,DBG00000298,DBG00000009,"DBG00000009,DBG00000298",2026-07-19T00:00:00,duplicate name; barcode transferred to row-9
row-650,odin,debug-source-00650,Cheeseburgers,4.75,DBG00000615,Entrees,,,deleted,false,operator deleted,,,,,,
row-651,odin,debug-source-00651,BBQ Chicken Pizza,4.75,DBG00000307,Entrees,Plated Entree,Bbq Chick Pizza,pos_ready,false,,,,,,,
row-652,odin,debug-source-00652,Chicken Noodle Soup,2.99,DBG00000410,Soups and Ladles,Soups,Chick Sal Soup,pos_ready,false,,,,,,,
row-653,odin,debug-source-00653,Chicken Tender Parmesan Club,4.25,DBG00000616,Entrees,,,deleted,false,operator deleted,,,,,,
row-654,odin,debug-source-00654,Creamy Tomato-Basil Soup,2.99,DBG00000412,Soups and Ladles,Soups,CrmTomBaslSoup,pos_ready,false,,,,,,,
row-655,odin,debug-source-00655,Garlic Bread,0.95,DBG00000207,Bread,Bread,Garlic Bread,pos_ready,false,,,,,,,
row-656,odin,debug-source-00656,Garlic-Roasted Carrots,2.70,DBG00000393,Salads and Sides,Plated Sides,GarlicRoCarrots,pos_ready,false,,,,,,,
row-657,odin,debug-source-00657,Sauteed Mexican Green Beans,2.70,DBG00000617,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-658,odin,debug-source-00658,Steamed Cauliflower,2.70,DBG00000618,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-659,odin,debug-source-00659,Turkey Noodle Soup,2.99,DBG00000415,Soups and Ladles,Soups,Turk Nood Soup,pos_ready,false,,,,,,,
row-660,odin,debug-source-00660,Bean and Vegetable Cassoulet,5.05,DBG00000619,Entrees,,,deleted,false,operator deleted,,,,,,
row-661,odin,debug-source-00661,Crispy Eggplant Parmesan,5.05,DBG00000620,Entrees,,,deleted,false,operator deleted,,,,,,
row-662,odin,debug-source-00662,Garlic Lo Mein,2.70,DBG00000621,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-663,odin,debug-source-00663,House-Roasted Cajun Chicken Breast,5.05,DBG00000622,Entrees,,,deleted,false,operator deleted,,,,,,
row-664,odin,debug-source-00664,Roasted Red Potatoes,2.70,DBG00000623,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-665,odin,debug-source-00665,Vegetarian Shepherd's Pie,5.05,DBG00000388,Entrees,Plated Entree,VegShepherdSPie,pos_ready,false,,,,,,,
row-666,odin,debug-source-00666,Pasta,2.70,DBG00000397,Salads and Sides,Plated Sides,Pasta,pos_ready,false,,,,,,,
row-667,odin,debug-source-00667,Rice with Salsa,2.70,DBG00000624,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-668,odin,debug-source-00668,Steamed Corn,2.70,DBG00000625,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-669,odin,debug-source-00669,General Tso's Tofu,5.05,DBG00000626,Entrees,,,deleted,false,operator deleted,,,,,,
row-670,odin,debug-source-00670,Ranch Fries,2.70,DBG00000627,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-671,odin,debug-source-00671,Cheese Pizza,3.00,DBG00000324,Entrees,Plated Entree,,deleted,false,merged into row-32,row-32,DBG00000324,DBG00000032,"DBG00000032,DBG00000324",2026-07-19T00:00:00,duplicate name; barcode transferred to row-32
row-672,odin,debug-source-00672,Grilled Hamburgers with Bun,4.75,DBG00000343,Entrees,Plated Entree,,deleted,false,merged into row-71,row-71,DBG00000343,DBG00000070,"DBG00000070,DBG00000343",2026-07-19T00:00:00,duplicate name; barcode transferred to row-71
row-673,odin,debug-source-00673,Jamaican Black Beans,2.70,DBG00000628,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-674,odin,debug-source-00674,Loaded Baked Potato Soup,2.99,DBG00000629,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-675,odin,debug-source-00675,Sauteed Sesame Carrots,2.70,DBG00000630,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-676,odin,debug-source-00676,Steamed Sugar Snap Peas,2.70,DBG00000631,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-677,odin,debug-source-00677,Totchos,6.50,DBG00000387,Entrees,Plated Entree,Totchos,pos_ready,false,,,,,,,
row-678,odin,debug-source-00678,Roasted Vegetable Medley,2.70,DBG00000632,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-679,odin,debug-source-00679,Turkey and Rice Soup,2.99,DBG00000633,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-680,odin,debug-source-00680,Margherita Pizza,3.50,DBG00000634,Entrees,,,deleted,false,operator deleted,,,,,,
row-681,odin,debug-source-00681,Baked Beans with Bacon,2.70,DBG00000635,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-682,odin,debug-source-00682,Baked Italian Vegetable Medley,2.70,DBG00000636,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-683,odin,debug-source-00683,Chicken and Waffle Sandwich,4.50,DBG00000210,Breakfast,Breakfast,Chk Waffle Sand,pos_ready,false,,,,,,,
row-684,odin,debug-source-00684,Garlic-Parmesan Broccoli,2.70,DBG00000637,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-685,odin,debug-source-00685,Mexican Rice with Fresh Tomatoes,2.70,DBG00000638,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-686,odin,debug-source-00686,Sautéed Vegetable Medley,2.70,DBG00000639,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-687,odin,debug-source-00687,Cheddar Refried Beans,2.70,DBG00000640,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-688,odin,debug-source-00688,Glazed Doughnuts,2.50,DBG00000211,Breakfast,Breakfast,GlazedDoughnuts,pos_ready,false,,,,,,,
row-689,odin,debug-source-00689,Mexican-Style Street Corn Casserole,2.70,DBG00000641,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-690,odin,debug-source-00690,"Ranch Chicken, Bacon, and Cheddar P",4.25,DBG00000642,Entrees,,,deleted,false,operator deleted,,,,,,
row-691,odin,debug-source-00691,Cheeseburger Soup,2.99,DBG00000409,Soups and Ladles,Soups,Chzbrg Soup,pos_ready,false,,,,,,,
row-692,odin,debug-source-00692,General Tso's Chicken with Broccoli,5.05,DBG00000643,Entrees,,,deleted,false,operator deleted,,,,,,
row-693,odin,debug-source-00693,Loaded Baked Potato Soup (GF),2.99,DBG00000414,Soups and Ladles,Soups,LodBkdPotSoup,pos_ready,false,,,,,,,
row-694,odin,debug-source-00694,Cauliflower Cheese Soup,2.99,DBG00000644,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-695,odin,debug-source-00695,Blackened Chicken Breast,5.05,DBG00000318,Entrees,Plated Entree,BlckndChkBrst,pos_ready,false,,,,,,,
row-696,odin,debug-source-00696,Buttered Green Peas and Onions,2.70,DBG00000645,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-697,odin,debug-source-00697,Buttermilk Cornbread,0.95,DBG00000206,Bread,Bread,Btrmlk Crnbrd,pos_ready,false,,,,,,,
row-698,odin,debug-source-00698,Cajun Crawfish Étouffée,6.05,DBG00000646,Entrees,,,deleted,false,operator deleted,,,,,,
row-699,odin,debug-source-00699,Chicken Fricassee,5.05,DBG00000329,Entrees,Plated Entree,Chick Fricassee,pos_ready,false,,,,,,,
row-700,odin,debug-source-00700,Creole Shrimp,6.05,DBG00000647,Entrees,,,deleted,false,operator deleted,,,,,,
row-701,odin,debug-source-00701,Grilled Jerk Chicken Thighs,5.05,DBG00000648,Entrees,,,deleted,false,operator deleted,,,,,,
row-702,odin,debug-source-00702,Hamburger Steak in Mushroom Gravy,5.05,DBG00000649,Entrees,,,deleted,false,operator deleted,,,,,,
row-703,odin,debug-source-00703,Homestyle Meatloaf,5.05,DBG00000650,Entrees,,,deleted,false,operator deleted,,,,,,
row-704,odin,debug-source-00704,Meat Sauce,5.05,DBG00000352,Entrees,Plated Entree,Meat Sauce,pos_ready,false,,,,,,,
row-705,odin,debug-source-00705,Shoestring Fries,2.70,DBG00000401,Salads and Sides,Plated Sides,ShoestringFries,pos_ready,false,,,,,,,
row-706,odin,debug-source-00706,Vegetable Pizza,3.50,DBG00000651,Entrees,,,deleted,false,operator deleted,,,,,,
row-707,odin,debug-source-00707,Fiesta Green Beans and Peppers,2.70,DBG00000652,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-708,odin,debug-source-00708,Meat Sauce,5.05,DBG00000653,Entrees,,,deleted,false,operator deleted,,,,,,
row-709,odin,debug-source-00709,Roasted Carrots and Shallots with T,2.70,DBG00000399,Salads and Sides,Plated Sides,RstdCartsShalts,pos_ready,false,,,,,,,
row-710,odin,debug-source-00710,Roasted Cauliflower,2.70,DBG00000654,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-711,odin,debug-source-00711,Fried Sweet & Sour Tofu,5.05,DBG00000655,Entrees,,,deleted,false,operator deleted,,,,,,
row-712,odin,debug-source-00712,Grilled Mac & Cheese Sandwich,4.75,DBG00000656,Entrees,,,deleted,false,operator deleted,,,,,,
row-713,odin,debug-source-00713,Herb-Roasted Squash Medley,2.70,DBG00000657,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-714,odin,debug-source-00714,Jamaican Jerk Tofu with Pepper and Onion,5.05,DBG00000658,Entrees,,,deleted,false,operator deleted,,,,,,
row-715,odin,debug-source-00715,Lemon Pepper Chicken Wings,4.75,DBG00000659,Entrees,,,deleted,false,operator deleted,,,,,,
row-716,odin,debug-source-00716,Sautéed Vegetable Fajitas,2.70,DBG00000660,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-717,odin,debug-source-00717,Spicy Teriyaki Tofu,5.05,DBG00000661,Entrees,,,deleted,false,operator deleted,,,,,,
row-718,odin,debug-source-00718,Taco Meat,5.05,DBG00000662,Entrees,,,deleted,false,operator deleted,,,,,,
row-719,odin,debug-source-00719,Roasted Vegetable Soft Tacos,5.05,DBG00000663,Entrees,,,deleted,false,operator deleted,,,,,,
row-720,odin,debug-source-00720,Chicken and Orzo Soup,2.99,DBG00000664,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-721,odin,debug-source-00721,Beef Bourguignon,5.05,DBG00000313,Entrees,Plated Entree,BeefBourguignon,pos_ready,false,,,,,,,
row-722,odin,debug-source-00722,Broccoli-Cheddar Pasta,5.05,DBG00000665,Entrees,,,deleted,false,operator deleted,,,,,,
row-723,odin,debug-source-00723,Cajun-Roasted Corn,2.70,DBG00000390,Salads and Sides,Plated Sides,Cajun Ro Corn,pos_ready,false,,,,,,,
row-724,odin,debug-source-00724,Pot Roast,5.05,DBG00000369,Entrees,Plated Entree,Pot Roast,pos_ready,false,,,,,,,
row-725,odin,debug-source-00725,Caramelized Onion Soup,2.99,DBG00000666,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-726,odin,debug-source-00726,Sauteed Spinach,2.70,DBG00000667,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-727,odin,debug-source-00727,Smash Burger Tacos,4.75,DBG00000668,Entrees,,,deleted,false,operator deleted,,,,,,
row-728,odin,debug-source-00728,Black Bean Stuffed Red Peppers,5.05,DBG00000669,Entrees,,,deleted,false,operator deleted,,,,,,
row-729,odin,debug-source-00729,Gingerbread People,3.50,DBG00000670,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-730,odin,debug-source-00730,Mushroom Pot Pie,5.05,DBG00000357,Entrees,Plated Entree,MushroomPotPie,pos_ready,false,,,,,,,
row-731,odin,debug-source-00731,Quinoa with Mushrooms,5.05,DBG00000372,Entrees,Plated Entree,QuinoaMushrooms,pos_ready,false,,,,,,,
row-732,odin,debug-source-00732,Sausage and Sun-Dried Tomato Pasta,5.05,DBG00000671,Entrees,,,deleted,false,operator deleted,,,,,,
row-733,odin,debug-source-00733,Sautéed Onions and Peppers,2.70,DBG00000672,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-734,odin,debug-source-00734,Edamame Succotash,2.70,DBG00000673,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-735,odin,debug-source-00735,Cinnamon Roll Cake,3.75,DBG00000674,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-736,odin,debug-source-00736,Fettuccine Alfredo with Portobello,5.05,DBG00000675,Entrees,,,deleted,false,operator deleted,,,,,,
row-737,odin,debug-source-00737,Arroz Moro (Cuban Black Beans & Ric,5.05,DBG00000676,Entrees,,,deleted,false,operator deleted,,,,,,
row-738,odin,debug-source-00738,Corn Chowder (GF),2.99,DBG00000677,Soups and Ladles,,,deleted,false,operator deleted,,,,,,
row-739,odin,debug-source-00739,Grilled Portobello Mushrooms,2.70,DBG00000678,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-740,odin,debug-source-00740,Mashed Potatoes,2.70,DBG00000396,Salads and Sides,Plated Sides,Mashed Potatoes,pos_ready,false,,,,,,,
row-741,odin,debug-source-00741,Brussels Sprouts and Corn,2.70,DBG00000679,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-742,odin,debug-source-00742,Fettuccine,4.00,DBG00000680,Entrees,,,deleted,false,operator deleted,,,,,,
row-743,odin,debug-source-00743,New Orleans Style Shrimp and Grits,5.05,DBG00000681,Entrees,,,deleted,false,operator deleted,,,,,,
row-744,odin,debug-source-00744,Tortellini Pasta Bar,6.10,DBG00000386,Entrees,Plated Entree,TrtllnPstBar,pos_ready,false,,,,,,,
row-745,odin,debug-source-00745,Tossed to Order Chicken Bites,6.50,DBG00000682,Entrees,,,deleted,false,operator deleted,,,,,,
row-746,odin,debug-source-00746,Sautéed Mushrooms and Onions,2.70,DBG00000683,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-747,odin,debug-source-00747,White Bean Chicken Chili,2.99,DBG00000417,Soups and Ladles,Soups,WhtBeanChkChl,pos_ready,false,,,,,,,
row-748,odin,debug-source-00748,Chocolate Pudding Cake,3.50,DBG00000462,Desserts/Snacks,Trayed Desserts,ChocPuddingCake,pos_ready,false,,,,,,,
row-749,odin,debug-source-00749,Garlic Eggplant,2.70,DBG00000684,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-750,odin,debug-source-00750,OpenandFaced Roast Beef and Provolo,4.75,DBG00000685,Entrees,,,deleted,false,operator deleted,,,,,,
row-751,odin,debug-source-00751,Roasted Cherry Tomatoes,2.70,DBG00000686,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-752,odin,debug-source-00752,Chicken Marsala,5.05,DBG00000687,Entrees,,,deleted,false,operator deleted,,,,,,
row-753,odin,debug-source-00753,Char Siu Pork Fried Rice,5.05,DBG00000688,Entrees,,,deleted,false,operator deleted,,,,,,
row-754,odin,debug-source-00754,Cuban Mojo Chicken,5.05,DBG00000689,Entrees,,,deleted,false,operator deleted,,,,,,
row-755,odin,debug-source-00755,Barbecue Chicken Pizza,4.75,DBG00000690,Entrees,,,deleted,false,operator deleted,,,,,,
row-756,odin,debug-source-00756,BBQ Pulled Chicken,5.05,DBG00000691,Entrees,,,deleted,false,operator deleted,,,,,,
row-757,odin,debug-source-00757,BBQ Pulled Pork Pizza,4.75,DBG00000311,Entrees,Plated Entree,BbqPlldPorkPzz,pos_ready,false,,,,,,,
row-758,odin,debug-source-00758,Popcorn Shrimp,6.10,DBG00000366,Beverages,Plated Entree,Popcorn Shrimp,pos_ready,false,,,,,,,
row-759,odin,debug-source-00759,Mexican Roast Chicken,5.05,DBG00000692,Entrees,,,deleted,false,operator deleted,,,,,,
row-760,odin,debug-source-00760,Corn- and Tomato-Stuffed Red Pepper,5.05,DBG00000693,Entrees,,,deleted,false,operator deleted,,,,,,
row-761,odin,debug-source-00761,Vegetable and Mozzarella Napoleon,5.05,DBG00000694,Entrees,,,deleted,false,operator deleted,,,,,,
row-762,odin,debug-source-00762,Pepperoni Pizza Pretzels,4.75,DBG00000363,Entrees,Plated Entree,PepPzzaPretzels,pos_ready,false,,,,,,,
row-763,odin,debug-source-00763,Southwestern Stuffed Peppers,5.05,DBG00000695,Entrees,,,deleted,false,operator deleted,,,,,,
row-764,odin,debug-source-00764,Collard Greens with Hot Pepper Reli,2.70,DBG00000696,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-765,odin,debug-source-00765,Bang Bang Chicken,5.05,DBG00000697,Entrees,,,deleted,false,operator deleted,,,,,,
row-766,odin,debug-source-00766,Churros,3.50,DBG00000698,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-767,odin,debug-source-00767,Orzo with Spinach,2.70,DBG00000699,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-768,odin,debug-source-00768,Blueberry-Pineapple Smoothie,4.00,DBG00000216,Beverages,House-made Beverages,BlbrryPnpplSmth,pos_ready,false,,,,,,,
